0
douleur
souffrance
bobo
hôpitaux
infirmière
douleur
hôpitaux
douleur
saignement
rouge
ventre
maux
croix
enfant
lombalgie
céphalée
comprimé
pilule
douleur
chaleur
rougeur
gonflement
phlébite
alitement
lit
soin
souffrance
médecin
réconfort
pleurs
larme
bouillotte
guérison
santé
