0
hôpital
vache
voiture
médiathèque
livre
dvd
carte
stylo
ciseaux
cutter
crayon
veste
chaise
canapé
micro
parler
fermer
téléphone
clavier
bruit
trou
boulangerie
voiture
route
feu
rouge
livre
lunettes
chien
poil
foin
zoo
animal
promener
poteau
enfant
maman
tablette
chocolat
gâteau
confiture
cuisine
volet
fenêtre
tracteur
hotte
père
noël
casserole
vitre
produit
ménage
chiffon
aspirateur
sac
magasin
acheter
tarif
marques
jeu
courses
nourriture
pain
caddie
jeton
caisse
payer
argent
