0
château
reine
roi
prince
princesse
robe
chaussure
grand
beau
guerre
sombre
triste
concurrence
cour
paysan
seigneur
terre
forêt
cheval
jeux
moyen
âge
dragon
elfe
sortilège
sorcière
bûcher
inquisition
jeanne
arc
religion
croisades
versailles
jardin
