0
avantage
confiance
avertissement
phare
lumière
guide
danger
éviter
sécurité
avertir
alarme
dégât
nerf
comprimer
sang
blessure
ouverture
os
accident
dégât
médecine
médicament
attention
connaissance
savoir-faire
panser
pansement
soulager
appréhender
gérer
supporter
supportable
abandon
malaise
chute
spectacle
regarder
ressentir
compatir
compréhension
aider
désavouer
trahir
s’enfuir
regretter
souffrir
plainte
complainte
visite
psychiatre
dire
écoute
écouter
