0
chien
chat
vache
taureau
génisse
brebis
mouton
dobermann
dog
poulet
poule
âne
girafe
zébu
gazelle
rhinocéros
triceratops
ptérodactyle
poussin
paon
anaconda
aigle
passereau
moineau
corbeau
bouvreuil
marmotte
autruche
bœuf
lapin
lièvre
sanglier
chèvre
bouc
oie
dindon
cochon
truie
goret
siamois
rottweiler
danois
dalmatien
zébu
iguane
dragon
cheval
jument
poulain
poisson
requin
