,0
0,pente
1,piscine
2,pantalon
3,parachute
4,panne
5,pomme
6,personnel
7,plusieurs
8,publicité
9,panneau
10,perdu
11,pile
12,poule
13,parler
14,paumer
15,poubelle
16,papier
17,piercing
