0
royaume
génial
paris
or
empire
guerre
versailles
tour
eiffel
aime
beaucoup
paris
vincennes
couronne
diadème
bijoux
abondance
diamants
paillette
abondance
impression
que
tout
est
beau
royaume
casse
gueule
rome
romain
rome
athènes
tout
était
beau
maintenant
tout
casse
gueule
économie
pas
travail
travail
