0
serpent
piqûre
venin
antidote
sahara
désert
cobra
vipère
méchant
diable
queue
fourchu
peau
sac
cuir
bien
fin
constrictor
marais
nid
langue
phobie
peau
chaussures
plume
robin
bois
fourchu
œuf
étrangler
