,0
0,début
1,fin
2,fin
3,début
4,entre-deux
5,vie
6,début
7,vie
8,fin
9,mourir
10,un
11,deux
12,trois
13,objet
14,occupation
15,objectif
16,bonheur
17,malheur
18,un
19,deux
20,un
21,deux
22,trois
23,lassitude
24,un
25,deux
26,trois
27,minute
28,trente
29,trente
30,secondes
31,un
32,deux
33,trois
34,répétitif
35,un
36,deux
37,trois
38,quatre
39,cinq
40,un
41,deux
42,trois
43,quatre
44,cinq
45,minute
46,quarante-cinq
47,secondes
48,un
49,deux
50,trois
51,quatre
52,cinq
53,début
54,fin
55,vie
56,début
57,début
58,recommencer
59,accrocher
60,un
61,deux
62,trois
63,début
64,fin
65,histoire
66,début
67,film
68,fin
69,fin
70,end
71,happy
72,end
73,movie
74,autorisation
75,parler
76,autre
77,langue
78,un
79,deux
80,trois
81,movie
82,end
83,happy
84,end
85,end
86,film
87,end
88,good
89,end
90,movie
91,end
92,morse
93,morse
94,télégraphie
95,un
96,deux
97,trois
98,sos
99,un
100,deux
101,trois
102,un
103,deux
104,trois
105,minute
106,trente
107,un
108,deux
109,trois
110,six
111,huit
112,dix
113,douze
114,un
115,deux
116,trois
117,quatre-vingt-dix-neuf
118,quatre-vingt-dix-huit
119,un
120,deux
121,trois
122,morse
123,télégraphier
124,communication
125,un
126,deux
127,trois
128,internet
129,un
130,deux
131,trois
132,début
133,un
134,configuration
135,un
136,deux
137,trois
138,système
139,exploitation
140,un
141,deux
142,trois
143,quatre
144,casse-tête
145,un
146,deux
147,trois
148,chinois
149,un
150,deux
151,trois
152,astrologie
153,un
154,deux
155,trois
156,serpent
157,un
158,deux
159,trois
160,dragon
161,ragot
