0
royaume
prince
princesse
roi
reine
maison
château
maison
gens
homme
femme
enfant
poule
vache
chèvre
brebis
fromage
serment
personnes
nettoient
cour
repas
château-fort
donjon
cheval
école
lire
écrire
cahier
stylo
crayons
couleur
cahier
papier
ciseaux
