0
bac
examen
note
fac
médecine
septembre
vacances
soleil
piscine
travailler
maitre-nageur
majorque
ami
chat
maison
barbecue
jardin
plage
sortir
s’amuser
danser
nuit
soleil
bronzer
rentrer
alsace
strasbourg
avion
dormir
manger
profiter
danser
rigoler
danser
ne
rien
faire
hôpital
