0
qualité
tenacité
humble
obstiné
goût
effort
pas
téméraire
mesurer
risques
aventurier
impertinent
compétiteur
beaucoup
coeur
sentimental
pas
abandonner
buté
obstiné
acharné
passionné
dévolu
fougue
rage
ambition
meneur
admirer
populaire
