0
vertu
solide
contrainte
équilibré
plaisir
sport
combat
perception
heureux
bonheur
amitié
vie
chevalier
sécurité
sérénité
confiance
soi
travailleur
amitié
espoir
plaisir
judo
basket
téméraire
