0
physique
tête
cou
épaule
bras
poitrine
ventre
jambe
pied
psychologique
angoisse
inquiétude
peur
mental
être
rejeté
rire
autre
atrocité
indifférence
égoïsme
malveillance
colère
éloignement
ignorance
mépris
racisme
ineptie
froid
chaleur
bruit
brûlure
