0
vitre
buisson
banc
jardin
rose
cahier
crayon
ordinateur
maladie
banc
maison
datcha
kiosque
pavé
terre
cailloux
oiseau
animal
lion
petite
fille
petit
garçon
fenêtre
rideau
vitre
divan
sofa
bateau
voilure
vague
eau
combustion
feu
cheminée
inserer
cuisine
chambre
salle
bain
sable
mer
étoile
terre
constellation
table
bureau
ordinateur
reliure
sable
stylo
crayon
siège
chaise
fauteuil
chemise
robe
chemisier
sourire
tête
main
pied
restaurant
assiette
casserole
cocotte-minute
serviette
table
arbre
buisson
livre
cahier
feuille
banc
embarcation
vase
saladier
couteau
fourchette
assiette
