0
commencement
apprentissage
découverte
première
fois
rencontre
démarrage
point
départ
situation
initiale
fin
débutant
niveau
zéro
formation
jeunesse
exploration
émerveillement
joie
excitation
effort
douceur
canaliser
contrôler
goût
effort
mesure
début
livre
écrire
travailler
peaufiner
améliorer
