,0
0,courage
1,courage
2,faut
3,courage
4,n'a
5,plus
6,tellement
7,envie
8,être
9,courageux
10,avoir
11,marre
12,trahi
13,trahi
14,nature
15,humaine
16,battre
17,courageux
18,courage
19,permet
20,avancer
21,affronter
22,épreuves
23,dépasser
24,dépasser
25,épreuves
26,montrer
27,bon
28,côté
29,personnalité
30,n'a
31,plus
32,courage
33,problème
34,volonté
35,volonté
36,battre
37,envie
38,battre
39,baisser
40,bras
41,courage
42,baisser
43,bras
44,baisser
45,bras
46,courage
47,est
48,qualité
49,qualité
50,extraordinaire
51,beaucoup
52,courage
53,avancer
54,vie
55,gens
56,ont
57,courage
58,réfugié
59,battre
60,ces
61,gens
62,battent
63,avoir
64,meilleure
65,vie
66,ont
67,courage
68,est
69,là
70,plaindre
71,est
72,là
73,plaindre
74,choses
75,gens
76,ont
77,vies
78,terribles
79,preuve
80,courage
81,sortir
82,guerre
83,courage
84,exceptionnel
85,sortir
86,guerre
87,vie
88,faite
89,atrocité
90,courage
91,est
92,important
93,est
94,nécessaire
95,actuellement
96,vraiment
97,preuve
98,courage
99,extraordianire
100,tous
101,ces
102,hommes
103,ces
104,femmes
