,0
0,chien
1,chat
2,oiseau
3,merle
4,pie
5,pic-vert
6,rouge-gorge
7,étourneau
8,lapin
9,cochon
10,chèvre
11,mouton
12,oie
13,canard
14,caneton
15,cygne
16,jars
17,lièvre
18,renard
19,chevreuil
20,sanglier
21,bouquetin
22,faon
23,tortue
24,cochon_inde
25,hamster
26,zèbre
27,lion
28,antilope
29,lynx
30,lionne
31,éléphant
32,girafe
33,manchot
34,poisson
35,carpe
36,brochet
37,gardon
38,poisson_rouge
39,méduse
40,baleine
41,phoque
42,dauphin
