,0
0,chat
1,chien
2,cheval
3,coq
4,poule
5,pigeon
6,lapin
7,hamster
8,rat
9,serpent
10,gnou
11,tigre
12,éléphant
13,girafe
14,mouche
15,ver_terre
16,pie
17,saumon
18,requin
19,poisson_rouge
20,perche
21,tanche
22,grenouille
23,boa
24,ours
25,grizzly
26,loup
27,belette
28,renard
29,baleine
30,béluga
31,raie
32,moule
33,huitre
34,couteau
35,vache
36,scorpion
37,veuve_noire
