,0
0,eau
1,chlore
2,petite
3,démonter
4,nettoyer
5,rafraîchir
6,jouer
7,enfant
8,danger
9,plaisir
10,fantasme
11,réaliser
12,vacances
13,maison
14,été
15,froid
16,municipale
17,monde
18,sport
