,0
0,piscine
1,pâte
2,privé
3,pomme_terre
4,prurit
5,prier
6,pierre
7,pousser
8,praline
9,pamplemousse
10,père
11,primevère
12,pintade
13,poule
14,protéger
15,protecteur
16,papier
17,pitié
18,pallier
19,poule
20,pâte_modeler
21,prix
22,prisme
23,pommade
24,panser
25,pansement
26,penser
27,panser
