,0
0,royaume
1,royaume
2,histoire
3,royauté
4,roi
5,reine
6,pouvoir
7,château
8,chevalier
9,paysan
10,dessert
11,couronne
12,sceptre
13,mousquetaire
14,bataille
15,guerre
16,conquérant
17,envahisseur
18,vaste
19,étendu
