,0
0,nager
1,eau
2,bleu
3,carrelage
4,eau
5,plongeoir
6,crawl
7,flotter
8,jouer
9,profond
10,nager
11,compétition
12,glisser
13,noyer
14,vacances
15,bien-être
16,mouiller
17,chlore
18,odeur
19,bruit
20,apprendre
21,couverte
22,plein_air
23,vidange
24,bleu
25,carrelage
26,vestiaire
27,médaille
28,podium
