,0
0,serpent
1,boa
2,mammifère
3,âne
4,ours
5,chien
6,loup
7,oiseau
8,autruche
9,oie
10,canard
11,hibou
12,chouette
13,héron
14,grue
15,bouvreuil
16,moineau
17,pigeon
18,colombe
19,perdrix
20,poule
21,foulque
22,grèbe
23,zèbre
24,lion
25,tigre
26,léopard
27,lynx
28,chat
29,félin
30,lapin
31,merle
32,baleine
33,poisson
34,encornet
35,poulpe
36,seiche
37,humain
38,grenouille
39,batracien
40,crapeau
41,limace
42,couleuvre
43,orvet
44,ver_terre
45,bactérie
46,cheval
47,poulain
48,mulet
