,0
0,papa
1,poisson
2,pizza
3,porc
4,plongeon
5,profondeur
6,pistache
7,pierre
8,plein
9,plat
10,perfide
11,prière
12,pieux
13,paysan
14,poids
15,peau
16,pluie
17,plénitude
18,passif
19,présent
