,0
0,château
1,reine
2,roi
3,valet
4,redorer
5,couronne
6,cour
7,chevalier
8,chapeau
9,bander
10,cachot
11,lit
12,nuptial
13,échec
14,tonitruant
15,dévorer
16,repas
17,musicien
18,saltimbanque
