,0
0,serpent_de_mer
1,boa
2,serpent_à_sonnette
3,froid
4,visqueux
5,dangereux
6,venimeux
7,rampant
8,reptile
9,africain
10,brousse
11,inoffensif
12,mortel
13,vipère
14,couleuvre
15,étouffement
