,0
0,chat
1,chien
2,puce
3,oiseau
4,poule
5,cheval
6,poulain
7,coq
8,oie
9,zèbre
10,éléphant
11,chameau
12,marmotte
13,cigogne
14,singe
15,loup
16,mouflon
17,zèbre
18,sanglier
19,daim
20,taupe
21,lapin
22,vache
23,veau
24,cochon
25,poulet
26,poisson
27,baleine
28,espadon
29,flamant_rose
30,ver_de_terre
31,truite
