,0
0,palanquin
1,pierre
2,piscine
3,puceau
4,prière
5,panacée
6,pâtre
7,poulet
8,poule
9,putréfier
10,pulluler
11,pitre
12,pénétrer
13,prier
14,parler
15,poser
16,prime
17,pugilat
18,pallier
19,pilier
20,prunier
21,pommier
22,palissade
23,palais
24,pâtir
25,punir
26,poli
27,patrie
28,patriarche
29,pouvoir
30,puer
31,pâleur
32,protubérance
33,prothèse
