,0
0,souffrance
1,maladie
2,incurabilité
3,handicap
4,relation
5,vie
6,travail
7,argent
8,amour
9,physique
10,corps
11,hôpital
12,santé
13,membre
14,organe
15,tête
16,muscle
17,articulation
