,0
0,royaume
1,roi
2,reine
3,trône
4,valet
5,princesse
6,couronne
7,épée
8,château
9,sujet
10,chevalier
11,armure
12,ténèbres
13,cieux
14,moyen-âge
15,serf
16,chevaux
17,cour
18,prince
19,princesse
20,royauté
21,chevalier
22,filiation
23,naissance
24,garçon
25,chevalier
26,adoubement
27,salle_du_trône
28,garde
29,épée
30,guerre
31,servante
