,0
0,lapin
1,chien
2,chat
3,poisson
4,lièvre
5,jaguar
6,girafe_
7,tortue
8,éléphant
9,hippopotame
10,hamster
11,serpent
12,tortue
13,oiseau_
14,perroquet
15,dromadaire
16,chameau
17,singe
18,dauphin
19,baleine
20,requin
21,orque
22,méduse
23,poulpe
24,taupe
25,aigle
26,renard
27,ours
