,0
0,prénom
1,population
2,pierre
3,promis
4,patate
5,pitre
6,pourri
7,pragmatique
8,pétrin
9,population
10,pari
11,phlébite
12,picorer
13,poker
14,pelle
15,pointu
16,pédale
17,pauvre
18,poireau
19,purée
20,persévérer
21,promis
