,0
0,venin
1,douleur
2,antidote
3,morsure
4,mue
5,danger
6,moche
7,douleur
8,mort
9,agile
10,danger
11,antidote
12,pas_beau
13,grand
14,petit
15,couleuvre
16,boa
17,venin
18,danger
19,morsure
20,casser
