,0
0,potage
1,partage
2,pendule
3,piston
4,pompe
5,piscine
6,paralysé
7,piano
8,pantin
9,pantalon
10,partage
11,périmètre
12,potager
13,partir
14,partager
15,papoter
16,papier
17,plier
18,prénom
19,perruque
20,paradis
