,0
0,douleur
1,hôpital
2,souffrir
3,subir
4,malade
5,cœur
6,rancœur
7,échapper_à_la_douleur
8,souffrance
9,douceur
10,instrument_métallique_du_dentiste
11,salle_d'opération
12,sécateur
13,couper
