,0
0,piloter
1,peindre
2,partir
3,pourrir
4,papa
5,porte
6,personne
7,perdu
8,perte
9,pointe
10,potager
11,pivoine
12,pénombre
13,portail
14,porte-manteau
15,pirouette
16,perdre
17,pouvoir
18,permettre
