,0
0,histoire
1,commencement_de_quelque_chose
2,vie
3,livre
4,carrière
5,entreprise
6,inverse_de_fin
7,commencement
8,tout_est_possible
9,point_de_départ
10,chemin
11,on_peut_modifier_petit_à_petit_selon_comment_avancent_les_difficultés
12,espoir
13,naissance
14,acomplissement_de_quelque_chose
15,choses_difficiles
