,0
0,naissance
1,accompagnement
2,progression
3,traversée
4,vitesse
5,avancer
6,objectif
7,réfléchir
8,fin
9,disparition
10,lumière
11,glissade
12,infini
13,vers
14,espoir
15,guider
16,soutenir
