task,unique_entries,repeat_entries,repeat_words,avg_global_sim,avg_neigh_sim
courage,0.19999999999999996,0.1454545454545454,0.0,0.21818181818181817,0.12727272727272723
debut,-0.036363636363636376,-0.09090909090909094,-0.10909090909090913,-0.1636363636363637,-0.1636363636363637
douleur,-0.036363636363636376,-0.12727272727272726,0.09090909090909094,0.036363636363636376,0.18181818181818185
piscine,0.054545454545454564,0.036363636363636376,0.12727272727272732,0.07272727272727275,0.16363636363636366
royaume,-0.018181818181818153,-0.14545454545454542,2.2204460492503132e-17,-0.10909090909090909,1.1102230246251566e-17
serpent,0.054545454545454564,0.036363636363636376,0.054545454545454564,0.07272727272727275,0.054545454545454564
fcat,0.036363636363636376,0.0,0.07272727272727275,-0.036363636363636376,-0.036363636363636355
flib,-0.036363636363636355,0.07272727272727272,-0.036363636363636355,-0.036363636363636355,0.018181818181818177
flit,-0.05454545454545453,-0.07272727272727271,-0.03636363636363634,-0.05454545454545453,0.09090909090909093
