,0
0,passion
1,pierre
2,patience
3,putain
4,pauvre
5,petit
6,poilu
7,peureux
8,poil
9,poivre
10,piment
11,papa
12,pollux
13,papier
14,poitrine
15,pierre
16,piment_cayenne
17,porsche
18,patient
