,0
0,royaume
1,prince
2,princesse
3,roi
4,reine
5,maison
6,château
7,maison
8,gens
9,homme
10,femme
11,enfant
12,poule
13,vache
14,chèvre
15,brebis
16,fromage
17,serment
18,personnes_nettoient
19,cour
20,repas
21,château-fort
22,donjon
23,cheval
24,école
25,lire
26,écrire
27,cahier
28,stylo
29,crayons_couleur
30,cahier
31,papier
32,ciseaux
