,0
0,paternité
1,potager
2,purée
3,potentiel
4,pari
5,prétentieux
6,pygmalion
7,partir
8,prostituée
9,puanteur
10,problème
11,permettre
12,produire
13,partager
14,prise
15,poutre
16,pantalon
