,0
0,chien
1,chat
2,lapin
3,poussin
4,poule
5,poney
6,chat
7,canard
8,ours
9,girafe
10,lion
11,zèbre
12,panthère
13,insecte
14,pingouin
15,vache
16,chèvre
17,cochon
18,serpent
19,poisson
20,lapin
21,cochon_inde
22,iguane
23,crocodile
24,kangourou
25,rhinocéros
26,buffle
27,hippopotame
28,requin
29,oiseau
