,0
0,pédoncule
1,poussière
2,poutre
3,poulain
4,poule
5,poulpe
6,poulain
7,poule
8,poutre
9,poussière
10,pierre
11,paul
12,jacques
13,jean
14,père
15,papa
16,polygame
17,polygamie
18,ponction
19,popette
