,0
0,papa
1,pouvoir
2,partir
3,poudre
4,poivre
5,preuve
6,pouvoir
7,passoire
8,prêter
9,pourrir
10,preuve
11,partir
12,presser
13,paresser
14,paresse
15,poumon
16,pelle
17,partir
18,passé
19,pharmacie
20,parc
21,parking
22,passerelle
23,performance
