,0
0,valeur
1,mérite
2,décoration
3,reconnaissance
4,bravoure
5,dévotion
6,déchanter
7,déclasser
8,dévouement
9,dévouer
10,dévotion
11,détartrage
12,démographie
13,baisse
14,france
15,guerre_thermonucléaire
16,communisme
17,capitalisme
