,0
0,peinture
1,pantalon
2,pieuvre
3,pays
4,patagonie
5,parallèle
6,puissant
7,piètre
8,papa
9,pouvoir
10,papaye
11,prusse
12,poire
13,pomme
14,petit
15,parallélépipède
16,photographe
17,phare
18,poutre
