,0
0,physique
1,cœur
2,saigner
3,mourir
4,médecine
5,fin
6,souffrance_psychique
7,souffrance_physique
8,mort
9,aider
10,dieu
11,sauver
12,renaître
13,moi-même
14,sophie
15,douleur
16,sandra
17,bonheur_sophie
