,0
0,maladie
1,tristesse
2,dépression
3,vie
4,resurrection
5,hôpital
6,patient
7,tristesse
8,espérance
9,mort
10,resurrection
11,famille
12,parent
13,enfant
14,vie
15,espérance
16,mobilisation
17,médicament
