,0
0,ambitieux
1,courageux
2,envie
3,peur
4,fort
5,réussite
6,angoisse
7,faible
8,vie
9,expérience
10,essayer
11,réussir
12,échouer
13,entreprenant
14,fou
15,expérience
16,envie
17,nul
