0
90
abandon
abcès
abdomen
abdominal
ablation
absence
abstrait
abstraite
abîmer
accentuer
accepter
accident
accompagnement
accompagner
accouchement
achille
acquisition
acte
activité
acupan
acupuncture
affectif
affection
agréable
ai
aide
aide-soignant
aider
aigu
aiguille
aiguë
aimer
airmail
alarme
alcool
aliocha
alitement
alité
aliénation
aller
allonger
alléger
alsace
alsacien
aléatoire
amadouer
ambulance
ami
amitié
amour
amovible
amphétamine
ample
ampoule
ampoules
amputation
amygdale
amélioration
amérique
an
analogique
analyse
analyser
anatomie
anatomy
anesthésiant
anesthésie
anesthésier
angoisse
ankyloser
annexe
anodine
ans
antalgique
anti
anti-douleur
anti-inflammatoire
anti-psychotique
antibiotique
anticipation
antidote
antidouleur
antidépresseur
antipsychotique
antonyme
anxiolytique
anxiété
anéantir
apaisement
apaiser
apaisé
aperçu
aponévrose
appel
appelle
appellent
appendicite
appréhender
appréhension
arbre
arc-bouter
argent
argumentation
arme
arrêt
arrête
arrêter
arthrose
articulaire
articulation
artifice
aspirine
atroce
atrocité
attelle
attendre
attente
attention
atténuer
aucun
aurait
aussi
auteur
autistes
auto-agression
autodestruction
autopsie
autostopper
autre
autres
avaler
avancement
avancer
avant
avantage
avenir
avertir
avertissement
avocat
avoir
aïe
bagarre
bain
banane
bandage
barreau
bataille
bateau
beaucoup
beauté
besoin
biafine
biceps
bien
bienveilance
bilan
biographie
biologie
bipolaire
bipolarité
blanc
blanche
blesser
blessure
blessé
bleu
bloc
blouse
blé
bobo
boire
bon
bonheur
bonne
bouche
boue
bouillotte
bouleversement
bourdonnement
bowling
boîter
brancard
bras
briser
brisé
bruit
brutale
brûler
brûlure
bâton
bébé
bébés
bénigne
béquille
cacher
caillou
calmant
calme
calmer
calvaire
cancer
cancérologie
cannabis
caractère
cardiaque
caresse
caresser
carlin
casse
casser
cassure
catégorie
cauchemar
ceinture
central
centre
cercueil
certain
cerveau
cervicale
cervicales
ces
cette
chagrin
chaise
chalet
chaleur
chambre
champs
chant
charge
charnel
chat
chaud
chaussure
chaussures
chef
cher
chercher
cheveux
cheville
chiant
chien
chimie
chirurgicale
chirurgie
chirurgien
choc
chocolat
choisir
choix
chose
choses
chou
christ
chronique
chute
chuter
chèque
cicatrice
cicatrisation
cigarette
cimetière
cinq
cinéma
citrouille
civière
claquage
clinique
cloque
clou
coccyx
codéine
coeur
cogner
coincer
coller
colère
combat
combativité
combattre
comfil
comité
comités
commande
comme
communicatif
communiquer
compagne
compassion
compatir
complainte
comprendre
comprimer
comprimé
compris
compréhension
compte
con
concentration
conclusion
confiance
confidence
confusion
connais
connaissance
connu
conscient
considération
constant
consultation
conséquence
contact
continu
continue
contraction
contracture
contraignant
contraire
contre
contrôler
contrôlé
contusion
convalescence
convivialité
coordination
copine
corporel
corps
costaud
coté
cou
coucher
couché
coude
couleur
couloir
coulée
coup
couper
couple
coupure
courage
courbature
courir
course
couvrir
crainte
cri
crise
crispation
critère
croisé
croisée
croix
croyance
croûte
cruauté
cruralgie
crâne
crème
cuisine
cuite
cycle
cyclothymie
cystite
céphalée
cérébrale
côte
cœur
danger
david
degrés
demain
demander
demi-assis
dent
dentaire
dentiste
dents
dessus
destin
deuil
deux
devient
diabète
dieu
difficile
difficle
difficulté
diffus
diffuse
différence
différent
différentes
digestive
digression
dire
directeur
direction
discale
discussion
discuter
disponibilité
dit
divertir
divorce
docteur
doigt
doliprane
dormir
dorsal
dorsale
dorsalgie
dos
dostoïevski
douceur
douche
douleur
douleurs
douloureux
doute
drain
drap
drogue
droit
due
dur
duras
dure
durée
déblayage
déblayer
début
déception
déchirer
déchirure
déclassement
décontracter
décortiquer
découragement
décès
défaillance
défaitisme
défense
déferlement
dégât
démangeaison
démoralisant
déparasitage
dépasser
dépendance
dépistage
déplacer
dépression
déprimant
déprime
dérangeant
dérangement
dériver
dérèglement
désagréable
désavouer
désespoir
désinfectant
désolation
désuet
détournement
détresse
détruire
dévalorisation
e-mail
eau
ecchymose
effet
effondrement
effort
effot
eliade
embolie
empathie
emprisonnement
empêchement
en
encore
encre
endorphine
endroit
enfance
enfant
enfermement
enfuir
enquête
enseignement
entendre
entendu
enterrement
entier
entorse
entraide
entraver
envahissant
envie
environnement
ergothérapeute
erstein
escarre
espace
espoir
esprit
espérance
essayer
est
estomac
euthanasie
ex
examen
exaspérant
expirer
exploitation
exploration
exprimer
faciale
facilité
faciès
faible
faire
fait
falaise
familiariser
famille
fantôme
fatalité
fatigant
fatigue
fatigué
faut
femmes
fentanyl
fenêtre
fermer
fermée
fessée
feu
fibromyalgie
fierté
fil
filles
fils
fin
fissure
fièvre
focalisation
focaliser
foi
foie
font
football
force
fort
forte
forts
fouet
foulure
fourmillement
fracture
fragile
fragilité
frais
fratrie
froid
fromage
front
frustration
frère
frères
fréquente
fuite
fusée
féminin
fêlure
galère
gardiennage
garçon
garçons
gastrique
genou
gens
godard
gonflement
gorge
goutte
grand
grand-mère
grand-père
grande
grave
grenouille
grey's
griffure
gris
grise
guerison
guerre
guide
guérir
guérison
gynécologie
gynécologique
gâteau
gémissement
génant
général
générale
généralisé
gérer
gériatrie
gênant
habiller
habitude
hache
halloween
handicap
handicapant
harcèlement
heimat
heimweh
help
hernie
heure
heureuse
heureux
hiroshima
histoire
hiérarchie
hommes
horizon
hormone
horrible
hospitalier
hospitalisation
hugues
humain
hurlement
hygiène
hypocondriaque
hématologie
hématome
hépato-digestif
hépatologie
hôpital
hôpitaux
ibuprofène
idiot
idée
ignorance
ignorer
imagerie
imaginaire
immense
immobilisation
importance
important
impossibilité
impossible
imprimante
imprime
impuissant
inacceptable
inapte
incarné
incarnés
incertitude
incompréhensible
incompréhension
inconscient
incurabilité
incurable
indifférence
induire
indéfinissable
ineptie
inexplicable
infection
infini
infinité
infirmier
infirmière
inflammation
inflammatoire
information
inhumain
inimaginable
injection
injuste
injustice
inquiétude
insertion
insoignable
insomnie
insoutenable
inspirer
instinct
instrument
insulte
insupportable
insécure
intense
intensité
interchangeable
interne
internement
interniste
interrogation
intervention
intestin
intraitable
intégrer
intérieur
intérieure
invalidant
investigation
irritation
israel
jacques
jalousie
jamais
jambe
jambes
jaune
jean-luc
jean-marc
jeu
joie
joli
josé
jouer
jour
journaliste
juste
justement
justification
kalinox
karamasov
kiné
kinéthérapeute
laboratoire
lacération
laideur
lait
lancinant
lancinante
langue
large
larme
larmes
larmoyer
laurent
leucémie
liberté
licenciement
lidocaïne
ligament
lit
lithium
local
locale
localisation
localiser
loco-régionale
loin
loisir
lombalgie
long
longue
lorsque
loupe
lourdeur
lumière
lunettes
lutte
lutter
léger
l’eau
magnésium
main
maintenant
maintien
mais
maison
mal
mal-être
malade
maladie
malaise
malformation
malheur
malheureux
malhonnêteté
mall
malveillance
maman
manet
