,0
0,vacances
1,nager_
2,plonger_
3,sauter_
4,chaleur_
5,chlore
6,bleu_
7,jardin_
8,piscine_municipale
9,piscine_à_débordement_
10,piscine
11,grand
12,petit
13,piscine_avec_ou_sans_escalier_
14,piscine_chauffée_
15,piscine_d'intérieur_
16,piscine_d'extérieur_
17,crawl
18,papillon
19,dos_crawlé
20,eau
21,flotter_
22,bateau
23,siège_gonflable_
24,planche_
25,bouée_
26,se_reposer
27,se_détendre_
28,se_masser_avec_les_jets_de_la_piscine_
29,bronzer_autour_de_la_piscine_
30,soleil_
31,pays_chauds
32,Espagne_
33,Italie_
34,Croatie
