,0
0,poisson
1,poivron
2,probité
3,Pantagruel
4,pain
5,passion
6,permanent
7,pivoine
8,pissenlit
9,productif
10,producteur
11,pinceau
12,pipistrelle
13,pendu
14,pendule
15,perdu
16,pris
17,prisonnier
18,prisonnière
19,puissant
20,Poussif
21,pendentif
22,pilier
23,poteau
24,poison
25,piston
26,pilon
27,puissance
28,pouvoir
29,pouvoir.1
30,perdurer
31,perdure
32,pâle
33,pâlot
34,pâlichon
35,parapluie
