,0
0,bleu
1,natation
2,joie
3,rire
4,brasse
5,crawl
6,peur
7,noyade
8,chien
9,enfant
10,toboggan
11,dehors
12,plaisir
13,relaxation
14,nage
15,apnée
16,nettoyage
17,chlore
18,sel
19,système_d’alarme
20,dôme
21,grillage
22,maison
23,carrelage
24,abeille
25,guêpe
26,glissade
27,plongeon
28,plongeoir
29,rire
