,0
0,nager
1,nage_sur_le_dos
2,nage_papillon
3,plonger
4,apnée
5,surfer
6,exercice_dans_l'eau
7,danse_dans_l'eau
8,water-polo
9,course
10,plongeon
11,acrobatique
12,danse_rythmique
13,relaxation
14,chaise_longue
15,sauna
16,hammam
17,massage
