,0
0,piscine
1,mari
2,enfant
3,mal_au_dos
4,opération
5,vertèbre
6,bleu
7,marque_au_sol
8,impolitesse
9,plongeoir
10,bord_de_la_piscine
11,piscine_des_enfants
12,piscine_pour_plonger
13,piscine_où_sont_les_amoureux
14,champignon_magique
15,toboggan
16,escalier
17,kiosque
18,gourmandise
19,miniardise
20,croissant
21,pain_au_chocolat
22,sandwich
23,bonbon
24,guichet
25,tourniquet
26,grille
27,parking
28,voiture
29,verdure
30,volley
31,tennis
32,haie_à_couper
33,haie_en_pierre
34,défaire
35,refaire
36,démolir
37,reconstruire
38,bananier
39,géraniums
40,décoration
41,gazon
42,seviette
43,crème_solaire
44,boisson
45,nourriture
46,faire_attention
47,grain_de_sable
48,enfant
49,cri
50,joie
51,peine
52,vague
53,toboggan_pour_les_petits
54,béton
55,horaires_d'ouverture
56,prix_pour_les_enfants
57,prix_pour_les_adultes
58,carte_d'abonnement
59,attente
60,vélo
61,marche
62,bon_pour_le_corps
63,bon_pour_la_tête
64,prendre_du_temps_pour_soi
65,ne_pas_courir_à_côté_de_la_piscine
66,escalier
67,chiffres_noirs_sur_les_plongeoirs
68,rencontre
69,copain
70,plaisir
71,tranquilité
72,passer_du_bon_temps
73,après_la_pluis_le_beau_temps
74,après_le_beau_temps_la_pluie
