,0
0,piscine
1,aquagym
2,maillot_de_bain
3,maître-nageur
4,chlore
5,eau
6,douche
7,vestiaire
8,sport
9,détente
10,relaxation
11,piscine
12,enfant
13,plongeon
14,pataugeoire
15,bleu
16,piscine
17,crawl
18,brasse
19,dos
20,douche
21,shampooing
22,piscine
23,compétition
24,couloir_de_nage
25,toboggan
26,nage_synchronisée
27,jeux_olympiques
28,amusement
29,laure_manaudou
30,ticket
31,entrer
