,0
0,pays
1,patrie
2,patriote
3,poltrone
4,peur
5,pacifique
6,pauvreté
7,pitié
8,philosophie
9,psychose
10,pirate
11,parallèle
12,perpendiculaire
13,parabole
14,pyrolyse_
15,patriarche
16,patriarchal
17,parenthèse
18,paternel
19,posologie
20,pharmacie
21,plan
22,planisphère
23,partage
24,parthénogenèse
25,plancton
