,0
0,début
1,débile
2,début
3,commencement
4,origine
5,démarrage
6,début
7,début
8,le_début_paraît_toujours_difficile
9,début
10,début
11,début
12,des_buts
13,des_buts
14,au_début
15,au_début
16,au_début
17,début
18,débuter
19,démarrer
20,début
21,début
22,début
23,début
24,début_comme_le_premier_jour
25,début_d'une_vie
26,début_d'un_nouveau_job
27,début
28,début
29,début
30,fin
31,début
32,tout_a_un_début
33,il_ne_faudrait_pas_que_ça_ait_une_fin
34,les_bonnes_choses_on_ne_veut_pas_que_ça_finisse
